edge_type_id target_query source_query distance_range target_sections dynamics_params syn_weight delay model_template
187 node_type_id=='468193142' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.26948906135e-06 1.7 exp2syn
188 node_type_id=='469793303' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 1.31435227745e-06 1.7 exp2syn
189 node_type_id=='473601979' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.84847203435e-07 1.7 exp2syn
190 node_type_id=='476048909' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 4.55283152296e-06 1.7 exp2syn
191 node_type_id=='476049169' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.81039856878e-05 1.7 exp2syn
192 node_type_id=='476131588' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.54327619287e-06 1.7 exp2syn
193 node_type_id=='476216637' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000109372029526 1.7 exp2syn
194 node_type_id=='480116737' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 4.836087944020001e-07 1.7 exp2syn
195 node_type_id=='480169178' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.4217696507e-06 1.7 exp2syn
196 node_type_id=='480351780' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 9.9925332695e-07 1.7 exp2syn
197 node_type_id=='480353286' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 5.61744545055e-06 1.7 exp2syn
198 node_type_id=='466632464' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.00007716018e-06 1.7 exp2syn
199 node_type_id=='471410185' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 1.9043599696400002e-06 1.7 exp2syn
200 node_type_id=='471786879' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.1860339713e-06 1.7 exp2syn
201 node_type_id=='471789504' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 1.1479310747399999e-06 1.7 exp2syn
202 node_type_id=='471819401' * "[0.0, 150.0]" "[""basal"", ""apical""]" AMPA_ExcToExc.json 3.75831130288e-06 1.7 exp2syn
203 node_type_id=='478110866' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 4.90650056929e-05 1.7 exp2syn
204 node_type_id=='481001895' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 1.6919188933e-06 1.7 exp2syn
205 node_type_id=='481136138' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 2.69561307658e-05 1.7 exp2syn
206 node_type_id=='482644550' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 4.90650056929e-05 1.7 exp2syn
207 node_type_id=='327962063' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 6.94902295355e-05 1.7 exp2syn
208 node_type_id=='464188580' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.00026667169313299995 1.7 exp2syn
209 node_type_id=='469753383' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000445781827203 1.7 exp2syn
210 node_type_id=='473943881' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.00049789180971 1.7 exp2syn
211 node_type_id=='474267418' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 7.47840660728e-05 1.7 exp2syn
212 node_type_id=='475622680' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 6.25080767033e-05 1.7 exp2syn
213 node_type_id=='475622793' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000240252609232 1.7 exp2syn
214 node_type_id=='479220013' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000622934000301 1.7 exp2syn
215 node_type_id=='324493977' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000189571632138 1.7 exp2syn
216 node_type_id=='473540161' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 6.44995619565e-05 1.7 exp2syn
217 node_type_id=='475068599' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000130733654373 1.7 exp2syn
218 node_type_id=='476686112' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 5.33194772079e-05 1.7 exp2syn
219 node_type_id=='478110866' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 5.02902030052e-07 1.7 exp2syn
220 node_type_id=='481001895' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 7.255974158e-07 1.7 exp2syn
221 node_type_id=='481136138' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 7.674890601219997e-06 1.7 exp2syn
222 node_type_id=='482644550' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 3.44570539341e-06 1.7 exp2syn
223 node_type_id=='313862306' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 1.60654763925e-05 1.7 exp2syn
224 node_type_id=='323452196' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.00027790270035600004 1.7 exp2syn
225 node_type_id=='473564515' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.00016480367209 1.7 exp2syn
226 node_type_id=='476104386' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 4.12880409602e-05 1.7 exp2syn
227 node_type_id=='476754635' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 2.38618292655e-05 1.7 exp2syn
228 node_type_id=='323475862' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 6.251492472899999e-05 1.7 exp2syn
229 node_type_id=='324266189' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000402366989674 1.7 exp2syn
230 node_type_id=='324466858' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000402366989674 1.7 exp2syn
231 node_type_id=='464198958' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 3.97180090017e-05 1.7 exp2syn
232 node_type_id=='464212183' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000402366989674 1.7 exp2syn
233 node_type_id=='466664172' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000402366989674 1.7 exp2syn
234 node_type_id=='473543792' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000402366989674 1.7 exp2syn
235 node_type_id=='475057898' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000402366989674 1.7 exp2syn
236 node_type_id=='475517090' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 1.53719839271e-05 1.7 exp2syn
237 node_type_id=='478396248' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 3.38843435573e-05 1.7 exp2syn
238 node_type_id=='482690728' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 2.66028711514e-05 1.7 exp2syn
239 node_type_id=='475585413' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.00023428070968 1.7 exp2syn
240 node_type_id=='478107198' * "[0.0, 1e+20]" "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000294566060122 1.7 exp2syn
241 node_type_id=='100000101' * NULL NULL instanteneousExc.json 0.00011370086543200004 1.7 NULL
242 node_type_id=='100000102' * NULL NULL instanteneousExc.json 3.57389460956e-05 1.7 NULL
243 node_type_id=='100000103' * NULL NULL instanteneousExc.json 3.08591847924e-05 1.7 NULL
244 node_type_id=='100000104' * NULL NULL instanteneousExc.json 4.17038129696e-05 1.7 NULL
245 node_type_id=='100000105' * NULL NULL instanteneousExc.json 0.000228971696428 1.7 NULL
246 node_type_id=='100000110' * NULL NULL instanteneousExc.json 7.12400071838e-05 1.7 NULL
247 node_type_id=='100000111' * NULL NULL instanteneousExc.json 2.87055018634e-05 1.7 NULL
248 node_type_id=='100000112' * NULL NULL instanteneousExc.json 9.1594520656e-06 1.7 NULL
249 node_type_id=='100000108' * NULL NULL instanteneousExc.json 5.88819972698e-05 1.7 NULL
250 node_type_id=='100000114' * NULL NULL instanteneousExc.json 0.00030065204862 1.7 NULL
251 node_type_id=='100000115' * NULL NULL instanteneousExc.json 0.000167082839483 1.7 NULL
252 node_type_id=='100000116' * NULL NULL instanteneousExc.json 5.02836778418e-05 1.7 NULL
253 node_type_id=='100000119' * NULL NULL instanteneousExc.json 0.000174660604852 1.7 NULL
254 node_type_id=='100000121' * NULL NULL instanteneousExc.json 0.00012577956139 1.7 NULL
255 node_type_id=='100000106' * NULL NULL instanteneousExc.json 0.000119237777039 1.7 NULL
256 node_type_id=='100000107' * NULL NULL instanteneousExc.json 0.000275094735746 1.7 NULL
257 node_type_id=='100000113' * NULL NULL instanteneousExc.json 0.00029195035382200004 1.7 NULL
258 node_type_id=='100000109' * NULL NULL instanteneousExc.json 0.00012224801068500002 1.7 NULL
259 node_type_id=='100000120' * NULL NULL instanteneousExc.json 0.00019334279733000009 1.7 NULL
260 node_type_id=='100000118' * NULL NULL instanteneousExc.json 0.00018161753256 1.7 NULL
261 node_type_id=='100000117' * NULL NULL instanteneousExc.json 0.00030276355946 1.7 NULL
