edge_type_id target_query source_query weight_sigma distance_range weight_function target_sections dynamics_params syn_weight delay model_template
1981 node_type_id=='482644550' pop_name=='i4Pvalb' 50.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal""]" GABA_InhToInh.json 6.24443435693e-05 1.2 exp2syn
1982 node_type_id=='100000109' pop_name=='i4Pvalb' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.0007950330901889999 1.2 NULL
1983 node_type_id=='477135941' pop_name=='e4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000263437603804 1.3 exp2syn
1984 node_type_id=='477135941' pop_name=='LIFe4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000263437603804 1.3 exp2syn
1985 node_type_id=='483061182' pop_name=='e4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00023942010909599998 1.3 exp2syn
1986 node_type_id=='483061182' pop_name=='LIFe4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00023942010909599998 1.3 exp2syn
1987 node_type_id=='485909730' pop_name=='e4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000192262886167 1.3 exp2syn
1988 node_type_id=='485909730' pop_name=='LIFe4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000192262886167 1.3 exp2syn
1989 node_type_id=='486146717' pop_name=='e4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000360165229409 1.3 exp2syn
1990 node_type_id=='486146717' pop_name=='LIFe4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000360165229409 1.3 exp2syn
1991 node_type_id=='487601493' pop_name=='e4Rorb' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000433838622052 1.3 exp2syn
1992 node_type_id=='478110866' pop_name=='e4Rorb' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0009225944420700001 1.5 exp2syn
1993 node_type_id=='481001895' pop_name=='e4Rorb' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0008864774633539998 1.5 exp2syn
1994 node_type_id=='481001895' pop_name=='LIFe4Rorb' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0008864774633539998 1.5 exp2syn
1995 node_type_id=='481136138' pop_name=='e4Rorb' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000620398412336 1.5 exp2syn
1996 node_type_id=='482644550' pop_name=='e4Rorb' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0012347122243699998 1.5 exp2syn
1997 node_type_id=='482644550' pop_name=='LIFe4Rorb' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0012347122243699998 1.5 exp2syn
1998 node_type_id=='100000109' pop_name=='e4Rorb' 90.0 NULL DirectionRule_others NULL instanteneousExc.json 0.0112115206122 1.5 NULL
1999 node_type_id=='100000109' pop_name=='LIFe4Rorb' 90.0 NULL DirectionRule_others NULL instanteneousExc.json 0.0112115206122 1.5 NULL
2000 node_type_id=='477135941' pop_name=='i4Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.30262363471e-05 1.5 exp2syn
2001 node_type_id=='483061182' pop_name=='i4Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 8.25616594135e-05 1.5 exp2syn
2002 node_type_id=='485909730' pop_name=='i4Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.30694145831e-05 1.5 exp2syn
2003 node_type_id=='486146717' pop_name=='i4Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.62186232765e-05 1.5 exp2syn
2004 node_type_id=='487601493' pop_name=='i4Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 7.16166518915e-05 1.5 exp2syn
2005 node_type_id=='478110866' pop_name=='i4Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 3.69526498105e-05 1.5 exp2syn
2006 node_type_id=='481001895' pop_name=='i4Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 4.80765330923e-05 1.5 exp2syn
2007 node_type_id=='481136138' pop_name=='i4Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.22069875405e-05 1.5 exp2syn
2008 node_type_id=='482644550' pop_name=='i4Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.93893235093e-05 1.5 exp2syn
2009 node_type_id=='100000109' pop_name=='i4Htr3a' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.0012800900323900002 1.5 NULL
2010 node_type_id=='477135941' pop_name=='i4Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.07073644711e-05 1.5 exp2syn
2011 node_type_id=='483061182' pop_name=='i4Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.00010862035044899999 1.5 exp2syn
2012 node_type_id=='485909730' pop_name=='i4Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 4.18118723132e-05 1.5 exp2syn
2013 node_type_id=='486146717' pop_name=='i4Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 5.32756320035e-05 1.5 exp2syn
2014 node_type_id=='487601493' pop_name=='i4Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 9.488440291500001e-05 1.5 exp2syn
2015 node_type_id=='478110866' pop_name=='i4Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.97299793318e-05 1.5 exp2syn
2016 node_type_id=='481001895' pop_name=='i4Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 6.83271654167e-05 1.5 exp2syn
2017 node_type_id=='481136138' pop_name=='i4Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 7.95462194066e-05 1.5 exp2syn
2018 node_type_id=='482644550' pop_name=='i4Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 8.49598407088e-05 1.5 exp2syn
2019 node_type_id=='100000109' pop_name=='i4Sst' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.0017291448528900001 1.5 NULL
2020 node_type_id=='477135941' pop_name=='e4Nr5a1' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000263437603804 1.3 exp2syn
2021 node_type_id=='483061182' pop_name=='e4Nr5a1' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00023942010909599998 1.3 exp2syn
2022 node_type_id=='485909730' pop_name=='e4Nr5a1' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000192262886167 1.3 exp2syn
2023 node_type_id=='486146717' pop_name=='e4Nr5a1' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000360165229409 1.3 exp2syn
2024 node_type_id=='487601493' pop_name=='e4Nr5a1' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000433838622052 1.3 exp2syn
2025 node_type_id=='478110866' pop_name=='e4Nr5a1' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0009225944420700001 1.5 exp2syn
2026 node_type_id=='481001895' pop_name=='e4Nr5a1' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0008864774633539998 1.5 exp2syn
2027 node_type_id=='481136138' pop_name=='e4Nr5a1' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.000620398412336 1.5 exp2syn
2028 node_type_id=='482644550' pop_name=='e4Nr5a1' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0012347122243699998 1.5 exp2syn
2029 node_type_id=='100000109' pop_name=='e4Nr5a1' 90.0 NULL DirectionRule_others NULL instanteneousExc.json 0.0112115206122 1.5 NULL
2030 node_type_id=='477135941' pop_name=='e5noRbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.27416264888e-05 2.5 exp2syn
2031 node_type_id=='483061182' pop_name=='e5noRbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 7.22179220257e-05 2.5 exp2syn
2032 node_type_id=='485909730' pop_name=='e5noRbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 6.07550471497e-05 2.5 exp2syn
2033 node_type_id=='486146717' pop_name=='e5noRbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000114133132891 2.5 exp2syn
2034 node_type_id=='487601493' pop_name=='e5noRbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000135867830465 2.5 exp2syn
2035 node_type_id=='478110866' pop_name=='e5noRbp4' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0013595743332899999 1.5 exp2syn
2036 node_type_id=='481001895' pop_name=='e5noRbp4' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0012923744410399999 1.5 exp2syn
2037 node_type_id=='481136138' pop_name=='e5noRbp4' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0009225468703710001 1.5 exp2syn
2038 node_type_id=='482644550' pop_name=='e5noRbp4' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0018192587968800002 1.5 exp2syn
2039 node_type_id=='100000109' pop_name=='e5noRbp4' 90.0 NULL DirectionRule_others NULL instanteneousExc.json 0.0165073383068 1.5 NULL
2040 node_type_id=='478110866' pop_name=='e6Ntsr1' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0013595743332899999 1.5 exp2syn
2041 node_type_id=='481001895' pop_name=='e6Ntsr1' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0012923744410399999 1.5 exp2syn
2042 node_type_id=='481136138' pop_name=='e6Ntsr1' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0009225468703710001 1.5 exp2syn
2043 node_type_id=='482644550' pop_name=='e6Ntsr1' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0018192587968800002 1.5 exp2syn
2044 node_type_id=='100000109' pop_name=='e6Ntsr1' 90.0 NULL DirectionRule_others NULL instanteneousExc.json 0.0165073383068 1.5 NULL
2045 node_type_id=='477135941' pop_name=='LIFi23Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.0 1.5 exp2syn
2046 node_type_id=='483061182' pop_name=='LIFi23Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 0.0 1.5 exp2syn
2047 node_type_id=='478110866' pop_name=='i6Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 3.69526498105e-05 1.5 exp2syn
2048 node_type_id=='481001895' pop_name=='i6Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 4.80765330923e-05 1.5 exp2syn
2049 node_type_id=='481136138' pop_name=='i6Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.22069875405e-05 1.5 exp2syn
2050 node_type_id=='482644550' pop_name=='i6Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.93893235093e-05 1.5 exp2syn
2051 node_type_id=='100000109' pop_name=='i6Htr3a' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.0012800900323900002 1.5 NULL
2052 node_type_id=='477135941' pop_name=='i23Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.0161918876e-05 1.5 exp2syn
2053 node_type_id=='477135941' pop_name=='e4Rorb' 30.0 "[50.0, 300.0]" DirectionRule_EE "[""basal"", ""apical""]" GABA_InhToExc.json 1.0161918876e-05 1.5 exp2syn
2054 node_type_id=='483061182' pop_name=='i23Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.54035875118e-05 1.5 exp2syn
2055 node_type_id=='483061182' pop_name=='e4Rorb' 30.0 "[50.0, 300.0]" DirectionRule_EE "[""basal"", ""apical""]" GABA_InhToExc.json 2.54035875118e-05 1.5 exp2syn
2056 node_type_id=='485909730' pop_name=='i23Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.01752044871e-05 1.5 exp2syn
2057 node_type_id=='485909730' pop_name=='e4Rorb' 30.0 "[50.0, 300.0]" DirectionRule_EE "[""basal"", ""apical""]" GABA_InhToExc.json 1.01752044871e-05 1.5 exp2syn
2058 node_type_id=='486146717' pop_name=='i23Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.42211148543e-05 1.5 exp2syn
2059 node_type_id=='486146717' pop_name=='e4Rorb' 30.0 "[50.0, 300.0]" DirectionRule_EE "[""basal"", ""apical""]" GABA_InhToExc.json 1.42211148543e-05 1.5 exp2syn
2060 node_type_id=='487601493' pop_name=='i23Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.20358928897e-05 1.5 exp2syn
2061 node_type_id=='487601493' pop_name=='e4Rorb' 30.0 "[50.0, 300.0]" DirectionRule_EE "[""basal"", ""apical""]" GABA_InhToExc.json 2.20358928897e-05 1.5 exp2syn
2062 node_type_id=='478110866' pop_name=='e4Rorb' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 0.0 1.5 exp2syn
2063 node_type_id=='482644550' pop_name=='e4Rorb' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 0.0 1.5 exp2syn
2064 node_type_id=='477135941' pop_name=='i23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.29792334622e-05 1.5 exp2syn
2065 node_type_id=='483061182' pop_name=='i23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.48554779282e-05 1.5 exp2syn
2066 node_type_id=='485909730' pop_name=='i23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.33313973847e-05 1.5 exp2syn
2067 node_type_id=='486146717' pop_name=='i23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.69714081403e-05 1.5 exp2syn
2068 node_type_id=='487601493' pop_name=='i23Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.02388109704e-05 1.5 exp2syn
2069 node_type_id=='477135941' pop_name=='i5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.0161918876e-05 1.5 exp2syn
2070 node_type_id=='483061182' pop_name=='i5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.54035875118e-05 1.5 exp2syn
2071 node_type_id=='483061182' pop_name=='LIFi23Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.54035875118e-05 1.5 exp2syn
2072 node_type_id=='485909730' pop_name=='i5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.01752044871e-05 1.5 exp2syn
2073 node_type_id=='486146717' pop_name=='i5Htr3a' 90.0 "[50.0, 300.0]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.42211148543e-05 1.5 exp2syn
2074 node_type_id=='478110866' pop_name=='i5Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 3.69526498105e-05 1.5 exp2syn
2075 node_type_id=='478110866' pop_name=='i6Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 3.69526498105e-05 1.5 exp2syn
2076 node_type_id=='481001895' pop_name=='i6Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 4.80765330923e-05 1.5 exp2syn
2077 node_type_id=='481136138' pop_name=='i5Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.22069875405e-05 1.5 exp2syn
2078 node_type_id=='482644550' pop_name=='i6Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.93893235093e-05 1.5 exp2syn
2079 node_type_id=='482644550' pop_name=='i5Htr3a' 50.0 "[50.0, 300.0]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.93893235093e-05 1.5 exp2syn
2080 node_type_id=='100000109' pop_name=='i5Htr3a' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.0012800900323900002 1.5 NULL
2081 node_type_id=='100000109' pop_name=='i6Htr3a' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.0012800900323900002 1.5 NULL
2082 node_type_id=='478110866' pop_name=='i6Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 5.97299793318e-05 1.5 exp2syn
2083 node_type_id=='481001895' pop_name=='i6Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 6.83271654167e-05 1.5 exp2syn
2084 node_type_id=='481136138' pop_name=='i6Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 7.95462194066e-05 1.5 exp2syn
2085 node_type_id=='482644550' pop_name=='i6Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 8.49598407088e-05 1.5 exp2syn
2086 node_type_id=='100000109' pop_name=='i6Sst' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.0017291448528900001 1.5 NULL
2087 node_type_id=='477135941' pop_name=='i5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.20722344129e-05 1.5 exp2syn
2088 node_type_id=='483061182' pop_name=='i5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 3.20093136792e-05 1.5 exp2syn
2089 node_type_id=='485909730' pop_name=='i5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.23997888432e-05 1.5 exp2syn
2090 node_type_id=='486146717' pop_name=='i5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 1.58146139435e-05 1.5 exp2syn
2091 node_type_id=='487601493' pop_name=='i5Sst' 90.0 "[50.0, 1e+20]" DirectionRule_others "[""basal"", ""apical""]" GABA_InhToExc.json 2.81546520183e-05 1.5 exp2syn
2092 node_type_id=='478110866' pop_name=='i5Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 1.19459958663e-05 1.5 exp2syn
2093 node_type_id=='481001895' pop_name=='i5Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 1.36654330834e-05 1.5 exp2syn
2094 node_type_id=='481136138' pop_name=='i5Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 1.59092438813e-05 1.5 exp2syn
2095 node_type_id=='482644550' pop_name=='i5Sst' 50.0 "[50.0, 1e+20]" DirectionRule_others "[""basal""]" GABA_InhToInh.json 1.69919681418e-05 1.5 exp2syn
2096 node_type_id=='100000109' pop_name=='i5Sst' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.00034582897057800003 1.5 NULL
2097 node_type_id=='477135941' pop_name=='LIFe5Rbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 8.27416264888e-05 2.5 exp2syn
2098 node_type_id=='483061182' pop_name=='LIFe5Rbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 7.22179220257e-05 2.5 exp2syn
2099 node_type_id=='485909730' pop_name=='LIFe5Rbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 6.07550471497e-05 2.5 exp2syn
2100 node_type_id=='486146717' pop_name=='LIFe5Rbp4' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000114133132891 2.5 exp2syn
2101 node_type_id=='478110866' pop_name=='LIFe5Rbp4' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0013595743332899999 1.5 exp2syn
2102 node_type_id=='481001895' pop_name=='LIFe5Rbp4' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0012923744410399999 1.5 exp2syn
2103 node_type_id=='481136138' pop_name=='LIFe5Rbp4' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0009225468703710001 1.5 exp2syn
2104 node_type_id=='482644550' pop_name=='LIFe5Rbp4' 90.0 "[0.0, 1e+20]" DirectionRule_others "[""somatic"", ""basal""]" AMPA_ExcToInh.json 0.0018192587968800002 1.5 exp2syn
2105 node_type_id=='100000109' pop_name=='LIFe5Rbp4' 90.0 NULL DirectionRule_others NULL instanteneousExc.json 0.0165073383068 1.5 NULL
2106 node_type_id=='477135941' pop_name=='LIFe23Cux2' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000380239764802 1.6 exp2syn
2107 node_type_id=='483061182' pop_name=='LIFe23Cux2' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00033498342521499994 1.6 exp2syn
2108 node_type_id=='485909730' pop_name=='LIFe23Cux2' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000280161540859 1.6 exp2syn
2109 node_type_id=='486146717' pop_name=='LIFe23Cux2' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000518100014839 1.6 exp2syn
2110 node_type_id=='487601493' pop_name=='LIFe23Cux2' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000624851636393 1.6 exp2syn
2111 node_type_id=='477135941' pop_name=='LIFi6Pvalb' 90.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal"", ""apical""]" GABA_InhToExc.json 3.43511855397e-05 0.9 exp2syn
2112 node_type_id=='483061182' pop_name=='LIFi6Pvalb' 90.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal"", ""apical""]" GABA_InhToExc.json 5.1757018089e-05 0.9 exp2syn
2113 node_type_id=='485909730' pop_name=='LIFi6Pvalb' 90.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal"", ""apical""]" GABA_InhToExc.json 3.91472230636e-05 0.9 exp2syn
2114 node_type_id=='486146717' pop_name=='LIFi6Pvalb' 90.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal"", ""apical""]" GABA_InhToExc.json 5.51566614975e-05 0.9 exp2syn
2115 node_type_id=='478110866' pop_name=='LIFi6Pvalb' 50.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal""]" GABA_InhToInh.json 3.74011384818e-05 1.2 exp2syn
2116 node_type_id=='481001895' pop_name=='LIFi6Pvalb' 50.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal""]" GABA_InhToInh.json 5.27236695947e-05 1.2 exp2syn
2117 node_type_id=='481136138' pop_name=='LIFi6Pvalb' 50.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal""]" GABA_InhToInh.json 3.94773554197e-05 1.2 exp2syn
2118 node_type_id=='482644550' pop_name=='LIFi6Pvalb' 50.0 "[0.0, 50.0]" DirectionRule_others "[""somatic"", ""basal""]" GABA_InhToInh.json 6.24443435693e-05 1.2 exp2syn
2119 node_type_id=='100000109' pop_name=='LIFi6Pvalb' 50.0 NULL DirectionRule_others NULL instanteneousInh.json 0.0007950330901889999 1.2 NULL
2120 node_type_id=='477135941' pop_name=='LIFe4Scnn1a' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000263437603804 1.3 exp2syn
2121 node_type_id=='483061182' pop_name=='LIFe4Scnn1a' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.00023942010909599998 1.3 exp2syn
2122 node_type_id=='485909730' pop_name=='LIFe4Scnn1a' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000192262886167 1.3 exp2syn
2123 node_type_id=='486146717' pop_name=='LIFe4Scnn1a' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000360165229409 1.3 exp2syn
2124 node_type_id=='487601493' pop_name=='LIFe4Scnn1a' 30.0 "[0.0, 200.0]" DirectionRule_EE "[""basal"", ""apical""]" AMPA_ExcToExc.json 0.000433838622052 1.3 exp2syn
