time	amplitude
277360.0	-0.9994431124260776
277361.0	-0.9994458899144398
277362.0	-0.9994486535500211
277363.0	-0.9994514034019124
277364.0	-0.9994541395388603
277365.0	-0.9994568620292681
277366.0	-0.9994595709411984
277367.0	-0.999462266342374
277368.0	-0.9994649483001802
277369.0	-0.9994676168816661
277370.0	-0.9994702721535462
277371.0	-0.9994729141822025
277372.0	-0.9994755430336861
277373.0	-0.9994781587737182
277374.0	-0.9994807614676924
277375.0	-0.9994833511806762
277376.0	-0.9994859279774126
277377.0	-0.9994884919223217
277378.0	-0.9994910430795023
277379.0	-0.9994935815127333
277380.0	-0.9994961072854758
277381.0	-0.999498620460874
277382.0	-0.9995011211017578
277383.0	-0.9995036092706431
277384.0	-0.9995060850297344
277385.0	-0.9995085484409256
277386.0	-0.9995109995658022
277387.0	-0.9995134384656427
277388.0	-0.9995158652014193
277389.0	-0.9995182798338007
277390.0	-0.9995206824231531
277391.0	-0.9995230730295408
277392.0	-0.9995254517127296
277393.0	-0.9995278185321864
277394.0	-0.999530173547082
277395.0	-0.9995325168162916
277396.0	-0.9995348483983975
277397.0	-0.9995371683516892
277398.0	-0.9995394767341653
277399.0	-0.9995417736035359
277400.0	-0.9995440590172228
277401.0	-0.9995463330323613
277402.0	-0.9995485957058019
277403.0	-0.9995508470941118
277404.0	-0.9995530872535756
277405.0	-0.9995553162401973
277406.0	-0.999557534109702
277407.0	-0.9995597409175365
277408.0	-0.9995619367188708
277409.0	-0.9995641215686004
277410.0	-0.9995662955213465
277411.0	-0.9995684586314579
277412.0	-0.9995706109530128
277413.0	-0.999572752539819
277414.0	-0.9995748834454166
277415.0	-0.9995770037230782
277416.0	-0.9995791134258107
277417.0	-0.999581212606357
277418.0	-0.9995833013171966
277419.0	-0.9995853796105475
277420.0	-0.999587447538367
277421.0	-0.9995895051523536
277422.0	-0.9995915525039475
277423.0	-0.9995935896443328
277424.0	-0.999595616624438
277425.0	-0.9995976334949377
277426.0	-0.9995996403062539
277427.0	-0.9996016371085568
277428.0	-0.9996036239517667
277429.0	-0.9996056008855548
277430.0	-0.9996075679593446
277431.0	-0.9996095252223127
277432.0	-0.9996114727233911
277433.0	-0.9996134105112675
277434.0	-0.9996153386343865
277435.0	-0.9996172571409512
277436.0	-0.9996191660789246
277437.0	-0.99962106549603
277438.0	-0.9996229554397532
277439.0	-0.9996248359573427
277440.0	-0.9996267070958116
277441.0	-0.9996285689019385
277442.0	-0.9996304214222687
277443.0	-0.999632264703115
277444.0	-0.9996340987905598
277445.0	-0.9996359237304553
277446.0	-0.999637739568425
277447.0	-0.9996395463498653
277448.0	-0.9996413441199453
277449.0	-0.9996431329236097
277450.0	-0.9996449128055787
277451.0	-0.9996466838103493
277452.0	-0.9996484459821968
277453.0	-0.9996501993651754
277454.0	-0.9996519440031201
277455.0	-0.9996536799396466
277456.0	-0.9996554072181536
277457.0	-0.9996571258818231
277458.0	-0.9996588359736218
277459.0	-0.9996605375363021
277460.0	-0.999662230612403
277461.0	-0.9996639152442518
277462.0	-0.999665591473964
277463.0	-0.9996672593434459
277464.0	-0.9996689188943939
277465.0	-0.999670570168297
277466.0	-0.9996722132064372
277467.0	-0.9996738480498903
277468.0	-0.999675474739528
277469.0	-0.9996770933160171
277470.0	-0.9996787038198223
277471.0	-0.9996803062912062
277472.0	-0.9996819007702307
277473.0	-0.9996834872967579
277474.0	-0.9996850659104513
277475.0	-0.9996866366507757
277476.0	-0.9996881995570003
277477.0	-0.9996897546681975
277478.0	-0.9996913020232452
277479.0	-0.9996928416608275
277480.0	-0.9996943736194353
277481.0	-0.9996958979373676
277482.0	-0.9996974146527324
277483.0	-0.9996989238034479
277484.0	-0.9997004254272428
277485.0	-0.9997019195616579
277486.0	-0.9997034062440463
277487.0	-0.9997048855115754
277488.0	-0.999706357401227
277489.0	-0.9997078219497983
277490.0	-0.9997092791939031
277491.0	-0.9997107291699727
277492.0	-0.9997121719142563
277493.0	-0.999713607462823
277494.0	-0.9997150358515612
277495.0	-0.9997164571161808
277496.0	-0.9997178712922137
277497.0	-0.9997192784150141
277498.0	-0.9997206785197603
277499.0	-0.9997220716414549
277500.0	-0.9997234578149261
277501.0	-0.9997248370748282
277502.0	-0.999726209455643
277503.0	-0.9997275749916797
277504.0	-0.9997289337170772
277505.0	-0.9997302856658035
277506.0	-0.9997316308716573
277507.0	-0.9997329693682689
277508.0	-0.9997343011891009
277509.0	-0.9997356263674487
277510.0	-0.9997369449364419
277511.0	-0.9997382569290449
277512.0	-0.9997395623780575
277513.0	-0.999740861316116
277514.0	-0.9997421537756939
277515.0	-0.9997434397891026
277516.0	-0.9997447193884927
277517.0	-0.9997459926058544
277518.0	-0.9997472594730179
277519.0	-0.9997485200216552
277520.0	-0.9997497742832797
277521.0	-0.9997510222892483
277522.0	-0.9997522640707612
277523.0	-0.9997534996588631
277524.0	-0.9997547290844435
277525.0	-0.9997559523782382
277526.0	-0.9997571695708298
277527.0	-0.999758380692648
277528.0	-0.9997595857739707
277529.0	-0.9997607848449255
277530.0	-0.9997619779354889
277531.0	-0.9997631650754882
277532.0	-0.9997643462946021
277533.0	-0.9997655216223611
277534.0	-0.9997666910881484
277535.0	-0.9997678547212008
277536.0	-0.9997690125506091
277537.0	-0.9997701646053192
277538.0	-0.9997713109141324
277539.0	-0.9997724515057067
277540.0	-0.9997735864085566
277541.0	-0.999774715651055
277542.0	-0.9997758392614329
277543.0	-0.9997769572677807
277544.0	-0.9997780696980485
277545.0	-0.9997791765800473
277546.0	-0.9997802779414491
277547.0	-0.9997813738097879
277548.0	-0.9997824642124606
277549.0	-0.9997835491767273
277550.0	-0.9997846287297121
277551.0	-0.9997857028984041
277552.0	-0.9997867717096571
277553.0	-0.999787835190192
277554.0	-0.9997888933665955
277555.0	-0.9997899462653221
277556.0	-0.9997909939126945
277557.0	-0.9997920363349038
277558.0	-0.9997930735580106
277559.0	-0.9997941056079456
277560.0	-0.9997951325105101
277561.0	-0.9997961542913767
277562.0	-0.99979717097609
277563.0	-0.999798182590067
277564.0	-0.9997991891585983
277565.0	-0.9998001907068481
277566.0	-0.9998011872598552
277567.0	-0.9998021788425335
277568.0	-0.9998031654796724
277569.0	-0.9998041471959382
277570.0	-0.9998051240158736
277571.0	-0.9998060959638992
277572.0	-0.999807063064314
277573.0	-0.9998080253412952
277574.0	-0.9998089828189
277575.0	-0.9998099355210652
277576.0	-0.9998108834716086
277577.0	-0.9998118266942291
277578.0	-0.999812765212507
277579.0	-0.9998136990499054
277580.0	-0.9998146282297704
277581.0	-0.9998155527753316
277582.0	-0.9998164727097025
277583.0	-0.9998173880558815
277584.0	-0.9998182988367526
277585.0	-0.9998192050750849
277586.0	-0.9998201067935348
277587.0	-0.9998210040146451
277588.0	-0.9998218967608465
277589.0	-0.9998227850544577
277590.0	-0.9998236689176858
277591.0	-0.9998245483726279
277592.0	-0.99982542344127
277593.0	-0.9998262941454892
277594.0	-0.999827160507053
277595.0	-0.9998280225476204
277596.0	-0.9998288802887425
277597.0	-0.9998297337518629
277598.0	-0.9998305829583183
277599.0	-0.9998314279293388
277600.0	-0.9998322686860488
277601.0	-0.9998331052494671
277602.0	-0.9998339376405081
277603.0	-0.9998347658799813
277604.0	-0.9998355899885929
277605.0	-0.9998364099869458
277606.0	-0.9998372258955398
277607.0	-0.9998380377347726
277608.0	-0.9998388455249405
277609.0	-0.999839649286238
277610.0	-0.9998404490387593
277611.0	-0.9998412448024985
277612.0	-0.9998420365973493
277613.0	-0.9998428244431068
277614.0	-0.9998436083594671
277615.0	-0.9998443883660284
277616.0	-0.9998451644822907
277617.0	-0.999845936727657
277618.0	-0.9998467051214335
277619.0	-0.9998474696828299
277620.0	-0.9998482304309606
277621.0	-0.9998489873848441
277622.0	-0.9998497405634044
277623.0	-0.9998504899854708
277624.0	-0.9998512356697793
277625.0	-0.9998519776349716
277626.0	-0.9998527158995971
277627.0	-0.9998534504821124
277628.0	-0.9998541814008822
277629.0	-0.9998549086741795
277630.0	-0.9998556323201859
277631.0	-0.9998563523569929
277632.0	-0.9998570688026013
277633.0	-0.9998577816749223
277634.0	-0.9998584909917778
277635.0	-0.9998591967709007
277636.0	-0.9998598990299357
277637.0	-0.999860597786439
277638.0	-0.9998612930578796
277639.0	-0.9998619848616397
277640.0	-0.999862673215014
277641.0	-0.9998633581352114
277642.0	-0.9998640396393552
277643.0	-0.9998647177444829
277644.0	-0.9998653924675471
277645.0	-0.9998660638254161
277646.0	-0.9998667318348737
277647.0	-0.9998673965126201
277648.0	-0.9998680578752727
277649.0	-0.9998687159393651
277650.0	-0.9998693707213492
277651.0	-0.9998700222375945
277652.0	-0.9998706705043889
277653.0	-0.9998713155379393
277654.0	-0.9998719573543715
277655.0	-0.9998725959697308
277656.0	-0.9998732313999826
277657.0	-0.9998738636610129
277658.0	-0.9998744927686283
277659.0	-0.9998751187385562
277660.0	-0.9998757415864461
277661.0	-0.9998763613278692
277662.0	-0.999876977978319
277663.0	-0.9998775915532119
277664.0	-0.9998782020678871
277665.0	-0.9998788095376079
277666.0	-0.9998794139775606
277667.0	-0.9998800154028566
277668.0	-0.9998806138285314
277669.0	-0.9998812092695458
277670.0	-0.9998818017407857
277671.0	-0.9998823912570629
277672.0	-0.9998829778331154
277673.0	-0.9998835614836077
277674.0	-0.9998841422231309
277675.0	-0.9998847200662038
277676.0	-0.9998852950272723
277677.0	-0.9998858671207105
277678.0	-0.9998864363608206
277679.0	-0.9998870027618341
277680.0	-0.9998875663379105
277681.0	-0.9998881271031397
277682.0	-0.9998886850715405
277683.0	-0.9998892402570625
277684.0	-0.9998897926735849
277685.0	-0.9998903423349186
277686.0	-0.9998908892548048
277687.0	-0.9998914334469168
277688.0	-0.9998919749248593
