edge_type_id target_query source_query weight_function dynamics_params target_sections syn_weight delay distance_range model_template weight_sigma
2684 node_type_id=='100000112' pop_name=='LIFi23Htr3a' DirectionRule_others instanteneousInh.json NULL 0.000611479917145 1.5 NULL NULL 50.0
2685 node_type_id=='100000112' pop_name=='LIFi23Sst' DirectionRule_others instanteneousInh.json NULL 0.00116110245753 1.5 NULL NULL 50.0
2686 node_type_id=='321023397' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.99092068184e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2687 node_type_id=='333785962' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.2449914745e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2688 node_type_id=='471085676' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 1.4099580645999999e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2689 node_type_id=='478793814' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 4.6406687763e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2690 node_type_id=='486783119' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.71724368635e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2691 node_type_id=='100000111' pop_name=='LIFi5Htr3a' DirectionRule_others instanteneousInh.json NULL 0.0008226959706479999 1.5 NULL NULL 50.0
2692 node_type_id=='100000112' pop_name=='LIFi5Htr3a' DirectionRule_others instanteneousInh.json NULL 0.000611479917145 1.5 NULL NULL 50.0
2693 node_type_id=='321023397' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 6.86012921002e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2694 node_type_id=='333785962' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 5.01848548652e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2695 node_type_id=='396608557' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 6.23653009927e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2696 node_type_id=='471077857' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 0.000129588616286 1.5 "[50.0, 1e+20]" exp2syn 50.0
2697 node_type_id=='471085676' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.33025562091e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2698 node_type_id=='478793814' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 9.40896121624e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2699 node_type_id=='486783119' pop_name=='LIFi6Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 8.55609929256e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2700 node_type_id=='100000111' pop_name=='LIFi6Sst' DirectionRule_others instanteneousInh.json NULL 0.0017577870027 1.5 NULL NULL 50.0
2701 node_type_id=='321023397' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 6.86012921002e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2702 node_type_id=='333785962' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 5.01848548652e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2703 node_type_id=='396608557' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 6.23653009927e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2704 node_type_id=='469610831' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.26829642757e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2705 node_type_id=='471077857' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 0.000129588616286 1.5 "[50.0, 1e+20]" exp2syn 50.0
2706 node_type_id=='471085676' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.33025562091e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2707 node_type_id=='478793814' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 9.40896121624e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2708 node_type_id=='486783119' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 8.55609929256e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2709 node_type_id=='100000111' pop_name=='LIFi5Sst' DirectionRule_others instanteneousInh.json NULL 0.0017577870027 1.5 NULL NULL 50.0
2710 node_type_id=='100000112' pop_name=='LIFi5Sst' DirectionRule_others instanteneousInh.json NULL 0.00103807199011 1.5 NULL NULL 50.0
2711 node_type_id=='100000112' pop_name=='i23Htr3a' DirectionRule_others instanteneousInh.json NULL 0.000611479917145 1.5 NULL NULL 50.0
2712 node_type_id=='333604946' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00023171418200799998 1.2 "[0.0, 1e+20]" exp2syn 90.0
2713 node_type_id=='487667205' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00023995790532099995 1.2 "[0.0, 1e+20]" exp2syn 90.0
2714 node_type_id=='333604946' pop_name=='e23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00025926046034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2715 node_type_id=='487667205' pop_name=='e23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000268142791648 1.2 "[0.0, 1e+20]" exp2syn 90.0
2716 node_type_id=='333604946' pop_name=='e4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2717 node_type_id=='487667205' pop_name=='e4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2718 node_type_id=='333604946' pop_name=='i23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000123682376844 1.6 "[0.0, 50.0]" exp2syn 50.0
2719 node_type_id=='487667205' pop_name=='i23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000106989965927 1.6 "[0.0, 50.0]" exp2syn 50.0
2720 node_type_id=='333604946' pop_name=='e4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2721 node_type_id=='487667205' pop_name=='e4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2722 node_type_id=='333604946' pop_name=='i5Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.00017464113414099994 1.6 "[0.0, 50.0]" exp2syn 50.0
2723 node_type_id=='487667205' pop_name=='i5Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000150661939286 1.6 "[0.0, 50.0]" exp2syn 50.0
2724 node_type_id=='333604946' pop_name=='i4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000123682376844 1.6 "[0.0, 50.0]" exp2syn 50.0
2725 node_type_id=='487667205' pop_name=='i4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000106989965927 1.6 "[0.0, 50.0]" exp2syn 50.0
2726 node_type_id=='333604946' pop_name=='e4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2727 node_type_id=='333604946' pop_name=='LIFe4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2728 node_type_id=='487667205' pop_name=='e4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2729 node_type_id=='333604946' pop_name=='i4Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2730 node_type_id=='487667205' pop_name=='i4Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.77114197026e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2731 node_type_id=='333604946' pop_name=='i4Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 0.00013989295283700002 1.5 "[50.0, 1e+20]" exp2syn 50.0
2732 node_type_id=='487667205' pop_name=='i4Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 0.00011927095071899999 1.5 "[50.0, 1e+20]" exp2syn 50.0
2733 node_type_id=='333604946' pop_name=='e4Nr5a1' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2734 node_type_id=='487667205' pop_name=='e4Nr5a1' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2735 node_type_id=='333604946' pop_name=='e5noRbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00023171418200799998 1.2 "[0.0, 1e+20]" exp2syn 90.0
2736 node_type_id=='487667205' pop_name=='e5noRbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00023995790532099995 1.2 "[0.0, 1e+20]" exp2syn 90.0
2737 node_type_id=='333604946' pop_name=='LIFi23Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 0.0 1.5 "[50.0, 300.0]" exp2syn 50.0
2738 node_type_id=='333604946' pop_name=='i23Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2739 node_type_id=='333604946' pop_name=='e4Rorb' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
2740 node_type_id=='487667205' pop_name=='i23Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.77114197026e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2741 node_type_id=='487667205' pop_name=='e4Rorb' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.77114197026e-05 1.5 "[50.0, 300.0]" exp2syn 90.0
2742 node_type_id=='333604946' pop_name=='i23Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 9.32619685576e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2743 node_type_id=='487667205' pop_name=='i23Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 7.95139671461e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2744 node_type_id=='333604946' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2745 node_type_id=='333604946' pop_name=='LIFi23Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2746 node_type_id=='487667205' pop_name=='i5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.77114197026e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2747 node_type_id=='333604946' pop_name=='i5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 8.33751780576e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2748 node_type_id=='487667205' pop_name=='i5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 7.11891418276e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2749 node_type_id=='333604946' pop_name=='LIFe5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00023171418200799998 1.2 "[0.0, 1e+20]" exp2syn 90.0
2750 node_type_id=='487667205' pop_name=='LIFe5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00023995790532099995 1.2 "[0.0, 1e+20]" exp2syn 90.0
2751 node_type_id=='333604946' pop_name=='LIFe23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00025926046034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2752 node_type_id=='487667205' pop_name=='LIFe23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000268142791648 1.2 "[0.0, 1e+20]" exp2syn 90.0
2753 node_type_id=='333604946' pop_name=='LIFe4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2754 node_type_id=='487667205' pop_name=='LIFe4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2755 node_type_id=='333604946' pop_name=='LIFi23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000123682376844 1.6 "[0.0, 50.0]" exp2syn 50.0
2756 node_type_id=='487667205' pop_name=='LIFi23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000106989965927 1.6 "[0.0, 50.0]" exp2syn 50.0
2757 node_type_id=='333604946' pop_name=='LIFe4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2758 node_type_id=='487667205' pop_name=='LIFe4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2759 node_type_id=='333604946' pop_name=='LIFi5Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.00017464113414099994 1.6 "[0.0, 50.0]" exp2syn 50.0
2760 node_type_id=='487667205' pop_name=='LIFi5Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000150661939286 1.6 "[0.0, 50.0]" exp2syn 50.0
2761 node_type_id=='333604946' pop_name=='LIFi4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000123682376844 1.6 "[0.0, 50.0]" exp2syn 50.0
2762 node_type_id=='487667205' pop_name=='LIFi4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000106989965927 1.6 "[0.0, 50.0]" exp2syn 50.0
2763 node_type_id=='333604946' pop_name=='LIFe4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2764 node_type_id=='333604946' pop_name=='i5Htr3a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 50.0
2765 node_type_id=='487667205' pop_name=='LIFe4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2766 node_type_id=='487667205' pop_name=='i5Htr3a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 50.0
2767 node_type_id=='333604946' pop_name=='LIFi4Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2768 node_type_id=='487667205' pop_name=='LIFi4Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.77114197026e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2769 node_type_id=='333604946' pop_name=='LIFi4Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 0.00013989295283700002 1.5 "[50.0, 1e+20]" exp2syn 50.0
2770 node_type_id=='487667205' pop_name=='LIFi4Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 0.00011927095071899999 1.5 "[50.0, 1e+20]" exp2syn 50.0
2771 node_type_id=='333604946' pop_name=='LIFe4Nr5a1' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00119775287034 1.2 "[0.0, 1e+20]" exp2syn 90.0
2772 node_type_id=='487667205' pop_name=='LIFe4Nr5a1' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2773 node_type_id=='333604946' pop_name=='LIFe5noRbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00023171418200799998 1.2 "[0.0, 1e+20]" exp2syn 90.0
2774 node_type_id=='487667205' pop_name=='LIFe5noRbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00023995790532099995 1.2 "[0.0, 1e+20]" exp2syn 90.0
2775 node_type_id=='333604946' pop_name=='LIFi23Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2776 node_type_id=='333604946' pop_name=='i23Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2777 node_type_id=='487667205' pop_name=='LIFi23Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.77114197026e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2778 node_type_id=='487667205' pop_name=='i23Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.77114197026e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2779 node_type_id=='333604946' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 9.32619685576e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2780 node_type_id=='487667205' pop_name=='LIFi23Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 7.95139671461e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2781 node_type_id=='333604946' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 3.21856875359e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2782 node_type_id=='487667205' pop_name=='LIFi5Htr3a' DirectionRule_others GABA_InhToInh.json "[""basal""]" 2.77114197026e-05 1.5 "[50.0, 300.0]" exp2syn 50.0
2783 node_type_id=='333604946' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 8.33751780576e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2784 node_type_id=='487667205' pop_name=='LIFi5Sst' DirectionRule_others GABA_InhToInh.json "[""basal""]" 7.11891418276e-05 1.5 "[50.0, 1e+20]" exp2syn 50.0
2785 node_type_id=='474626527' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000254241706649 1.5 "[0.0, 1e+20]" exp2syn 90.0
2786 node_type_id=='324493977' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000136480797256 1.5 "[0.0, 1e+20]" exp2syn 90.0
2787 node_type_id=='473540161' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 9.51134136736e-05 1.5 "[0.0, 1e+20]" exp2syn 90.0
2788 node_type_id=='475068599' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 7.95426220057e-05 1.5 "[0.0, 1e+20]" exp2syn 90.0
2789 node_type_id=='476686112' pop_name=='e5Rbp4' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 4.86502872042e-05 1.5 "[0.0, 1e+20]" exp2syn 90.0
2790 node_type_id=='100000113' pop_name=='e5Rbp4' DirectionRule_others instanteneousExc.json NULL 0.00513008926464 1.5 NULL NULL 90.0
2791 node_type_id=='474626527' pop_name=='e23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000254241706649 1.5 "[0.0, 1e+20]" exp2syn 90.0
2792 node_type_id=='324493977' pop_name=='e23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0009177538070399999 1.5 "[0.0, 1e+20]" exp2syn 90.0
2793 node_type_id=='473540161' pop_name=='e23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0006386074906819999 1.5 "[0.0, 1e+20]" exp2syn 90.0
2794 node_type_id=='475068599' pop_name=='e23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0005438383302940001 1.5 "[0.0, 1e+20]" exp2syn 90.0
2795 node_type_id=='476686112' pop_name=='e23Cux2' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00032879045894 1.5 "[0.0, 1e+20]" exp2syn 90.0
2796 node_type_id=='100000113' pop_name=='e23Cux2' DirectionRule_others instanteneousExc.json NULL 0.034824663762 1.5 NULL NULL 90.0
2797 node_type_id=='474626527' pop_name=='e4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000332076651939 1.5 "[0.0, 1e+20]" exp2syn 90.0
2798 node_type_id=='324493977' pop_name=='e4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000547713488337 1.5 "[0.0, 1e+20]" exp2syn 90.0
2799 node_type_id=='473540161' pop_name=='e4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00038140639188499997 1.5 "[0.0, 1e+20]" exp2syn 90.0
2800 node_type_id=='475068599' pop_name=='e4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00032190844971399996 1.5 "[0.0, 1e+20]" exp2syn 90.0
2801 node_type_id=='476686112' pop_name=='e4Scnn1a' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00019573437344499997 1.5 "[0.0, 1e+20]" exp2syn 90.0
2802 node_type_id=='100000113' pop_name=='e4Scnn1a' DirectionRule_others instanteneousExc.json NULL 0.00689540558862 1.5 NULL NULL 90.0
2803 node_type_id=='474626527' pop_name=='i23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000142095668651 1.2 "[0.0, 50.0]" exp2syn 50.0
2804 node_type_id=='324493977' pop_name=='i23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 9.94481125512e-05 1.2 "[0.0, 50.0]" exp2syn 50.0
2805 node_type_id=='473540161' pop_name=='i23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.00010232661023 1.2 "[0.0, 50.0]" exp2syn 50.0
2806 node_type_id=='475068599' pop_name=='i23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 9.95321404928e-05 1.2 "[0.0, 50.0]" exp2syn 50.0
2807 node_type_id=='476686112' pop_name=='i23Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000114980134769 1.2 "[0.0, 50.0]" exp2syn 50.0
2808 node_type_id=='100000113' pop_name=='i23Pvalb' DirectionRule_others instanteneousInh.json NULL 0.00167387927869 1.2 NULL NULL 50.0
2809 node_type_id=='474626527' pop_name=='e4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000332076651939 1.5 "[0.0, 1e+20]" exp2syn 90.0
2810 node_type_id=='324493977' pop_name=='e4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000547713488337 1.5 "[0.0, 1e+20]" exp2syn 90.0
2811 node_type_id=='473540161' pop_name=='e4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00038140639188499997 1.5 "[0.0, 1e+20]" exp2syn 90.0
2812 node_type_id=='475068599' pop_name=='e4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00032190844971399996 1.5 "[0.0, 1e+20]" exp2syn 90.0
2813 node_type_id=='476686112' pop_name=='e4other' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00019573437344499997 1.5 "[0.0, 1e+20]" exp2syn 90.0
2814 node_type_id=='100000113' pop_name=='e4other' DirectionRule_others instanteneousExc.json NULL 0.00689540558862 1.5 NULL NULL 90.0
2815 node_type_id=='474626527' pop_name=='i5Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000142095668651 1.2 "[0.0, 50.0]" exp2syn 50.0
2816 node_type_id=='474626527' pop_name=='i4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000142095668651 1.2 "[0.0, 50.0]" exp2syn 50.0
2817 node_type_id=='324493977' pop_name=='i4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 9.94481125512e-05 1.2 "[0.0, 50.0]" exp2syn 50.0
2818 node_type_id=='473540161' pop_name=='i4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.00010232661023 1.2 "[0.0, 50.0]" exp2syn 50.0
2819 node_type_id=='475068599' pop_name=='i4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 9.95321404928e-05 1.2 "[0.0, 50.0]" exp2syn 50.0
2820 node_type_id=='476686112' pop_name=='i4Pvalb' DirectionRule_others GABA_InhToInh.json "[""somatic"", ""basal""]" 0.000114980134769 1.2 "[0.0, 50.0]" exp2syn 50.0
2821 node_type_id=='100000113' pop_name=='i4Pvalb' DirectionRule_others instanteneousInh.json NULL 0.00167387927869 1.2 NULL NULL 50.0
2822 node_type_id=='487667205' pop_name=='LIFe4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.0012399125363299999 1.2 "[0.0, 1e+20]" exp2syn 90.0
2823 node_type_id=='474626527' pop_name=='e4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000332076651939 1.5 "[0.0, 1e+20]" exp2syn 90.0
2824 node_type_id=='474626527' pop_name=='LIFe4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000332076651939 1.5 "[0.0, 1e+20]" exp2syn 90.0
2825 node_type_id=='324493977' pop_name=='e4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.000547713488337 1.5 "[0.0, 1e+20]" exp2syn 90.0
2826 node_type_id=='473540161' pop_name=='e4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00038140639188499997 1.5 "[0.0, 1e+20]" exp2syn 90.0
2827 node_type_id=='473540161' pop_name=='LIFe4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00038140639188499997 1.5 "[0.0, 1e+20]" exp2syn 90.0
2828 node_type_id=='475068599' pop_name=='e4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00032190844971399996 1.5 "[0.0, 1e+20]" exp2syn 90.0
2829 node_type_id=='475068599' pop_name=='LIFe4Rorb' DirectionRule_others AMPA_ExcToInh.json "[""somatic"", ""basal""]" 0.00032190844971399996 1.5 "[0.0, 1e+20]" exp2syn 90.0
